device_id,device_name,classification,age_fraction,manufacturer_risk_tier,temperature,vibration,hours_used,failed,true_failure_probability,voltage
18804,Device Recall  Sterilization Wrap,General Hospital and Personal Use Devices,0.148,high,20.13,,48.59,0,0.225,201.7
58759,Device Recall  Acetabular Pressurizer 0206522000,Orthopedic Devices,0.274,high,,0.87,151.07,0,0.302,202.87
49552,MultiAnalyte Urine DAU Control (15 mL);,Clinical Chemistry and Clinical Toxicology Devices,0.538,medium,20.62,,5063.07,0,0.458,212.25
22981,Device Recall  S/5 Anesthesia Delivery Unit,Anesthesiology Devices,0.62,low,27.9,,6434.88,0,0.447,214.62
19253,Device Recall  Capio SLIM,Obstetrical and Gynecological Devices,0.299,high,25.61,,823.05,0,0.318,204.83
52439,Stockert HeaterCooler System 3T,Cardiovascular Devices,0.33,low,31.58,0.52,2869.27,0,0.2,204.43
20369,Device Recall  Boston Scientific Scimed,Cardiovascular Devices,0.345,medium,32.08,1.0,1968.85,0,0.292,202.59
96235,Device Recall  SJM Peel Away Introducer,Cardiovascular Devices,0.371,low,32.33,0.87,2987.32,0,0.234,204.53
100399,Receptal Canisters,General Hospital and Personal Use Devices,0.346,high,23.41,,1371.45,0,0.366,204.67
58893,Device Recall  Boston Scientific TWISTER,Gastroenterology-Urology Devices,0.493,high,,1.01,2946.4,0,0.461,206.63
100120,Gish Connector with Luer fitting,Cardiovascular Devices,0.57,high,34.92,1.67,6306.32,1,0.554,213.33
54693,"RM, RMAT",Radiology Devices,0.072,high,24.99,0.07,-110.42,0,0.184,209.3
15518,Device Recall  GDC 360 Detachable Coil,Neurological Devices,0.274,high,26.33,0.48,1450.79,0,0.311,202.15
19025,Device Recall  LOCI 8 Calibrator,Clinical Chemistry and Clinical Toxicology Devices,0.595,high,22.17,,5369.49,1,0.576,214.34
16446,Device Recall  Cobalt Chromium Heads,Orthopedic Devices,0.481,medium,,2.12,3375.54,0,0.414,211.89
51884,VITEK 2 AST GN72,Immunology and Microbiology Devices,0.368,high,18.41,,2041.92,0,0.382,205.3
31149,Transseptal Guiding sheath,Cardiovascular Devices,0.647,low,36.52,2.23,9295.97,1,0.481,213.78
21995,Device Recall  Advisor Vital Signs Monitor with Capnography,Cardiovascular Devices,0.213,medium,30.61,0.13,1561.16,0,0.196,201.47
22782,Device Recall  Gish Vision Hollow Fiber Oxygenator with GBS Coating.,Cardiovascular Devices,0.19,low,29.72,0.08,1420.99,0,0.095,199.23
55638,Device Recall  LINVATECArthroscopic Blade,Orthopedic Devices,0.876,medium,,6.04,11615.77,1,0.819,230.86
42837,Grab'n Go Vantage Portable Oxygen Cylinder Unit,Anesthesiology Devices,0.031,low,19.31,,-303.02,0,0.014,198.56
99103,Device Recall  Infusion Administration Set,General Hospital and Personal Use Devices,0.333,medium,21.16,,1029.76,0,0.262,202.7
14572,"Device Recall  Zimmer,  Virage OCT Spinal Fixation System",Orthopedic Devices,0.315,high,,0.85,1654.02,0,0.344,205.37
58168,Device Recall  Hytrel Toga,General Hospital and Personal Use Devices,0.306,high,21.16,,1750.83,0,0.333,203.93
17921,Device Recall  MAXIMIS Pedicle Screw Spinal Fixation System,Orthopedic Devices,0.576,high,,2.54,4380.76,1,0.551,213.31
95712,Device Recall  AUTOHDL CHOLESTEROL REAGENT SET,Clinical Chemistry and Clinical Toxicology Devices,0.329,medium,17.07,,1636.79,0,0.27,203.01
57182,Device Recall  Ventlab Premium Small Adult Resuscitator,Anesthesiology Devices,0.583,medium,27.98,,5438.02,1,0.497,213.08
96067,Device Recall  Body Fluid Collection Paper,Clinical Chemistry and Clinical Toxicology Devices,0.365,low,17.85,,2262.29,0,0.225,204.86
12935,Device Recall  Hudson RCI Tracheal Tubes,Anesthesiology Devices,0.467,high,24.38,,3882.42,0,0.449,206.41
97656,Device Recall  Dental chair headrest,Dental Devices,0.033,low,,0.25,-20.84,0,0.021,199.05
59915,Device Recall  Natural Rubber Latex QRG  for the da Vinci Standard Surgical System;  da Vinci S System and da Vinci,General and Plastic Surgery Devices,0.467,high,28.76,1.01,2971.31,0,0.463,
52072,UROS AUTOMATED URINE OUPTUT AND TEMPERATURE MONITOR,Gastroenterology-Urology Devices,0.288,medium,,0.52,1954.8,0,0.257,202.29
55228,Device Recall  ARCHITECT CPeptide Reagent Kit,Clinical Chemistry and Clinical Toxicology Devices,0.616,high,22.17,,6312.27,1,0.601,216.31
23468,Device Recall  AngelMed Guardian,Cardiovascular Devices,0.416,low,32.8,0.94,3857.48,0,0.271,207.33
58920,"Device Recall  D10 Dual Program, Update Kit D10 A1c program diskette",Hematology and Pathology Devices,0.474,low,19.02,,2517.49,0,0.301,208.62
93841,Device Recall  Biograph 6,Radiology Devices,0.624,medium,34.68,2.14,9523.1,1,0.533,226.34
17141,Device Recall  Regard,General and Plastic Surgery Devices,0.601,high,31.47,1.52,4544.11,1,0.583,
103959,Merit Custom Kits,Cardiovascular Devices,0.548,high,34.81,1.56,5893.15,1,0.539,213.57
94812,"Device Recall  ConMed Linvatech Hall Surgical Blades, Sterile STER RPLCMNT BLADE/STRYKER RECIP",General and Plastic Surgery Devices,0.128,medium,25.4,0.23,-257.48,0,0.15,
18009,"Device Recall  MEDLINE SIRUS Surgical Gown, Strong Protection Surgical Gown, Surgeon",General Hospital and Personal Use Devices,0.322,low,22.57,,1170.82,0,0.191,203.11
101510,Adelante Breezway,Cardiovascular Devices,0.305,medium,30.47,0.4,1233.78,0,0.248,203.95
17995,Device Recall  VITROS Chemistry Products PHYT Slides,Clinical Chemistry and Clinical Toxicology Devices,0.404,medium,18.5,,2736.77,0,0.338,206.4
96168,Device Recall  ALARIS PC UNIT,General Hospital and Personal Use Devices,0.403,medium,23.49,,2020.33,0,0.336,206.29
102923,Stardust Flexible Y Sensor Probe,Anesthesiology Devices,0.373,medium,23.15,,2425.27,0,0.318,207.0
56593,"Device Recall  Tabs Professional Voice  Monitor, Model 25222",General Hospital and Personal Use Devices,0.46,medium,24.2,,2661.66,0,0.382,208.14
96240,Device Recall  CLINITRON UPLIFT,Physical Medicine Devices,0.124,medium,,0.35,426.16,0,0.153,201.3
57232,"Device Recall  0.8MM Diamond Ball, 7.3CM",Neurological Devices,0.139,high,24.82,0.09,590.72,0,0.22,200.4
14503,Device Recall  Optima CL323i,Radiology Devices,0.446,high,29.83,1.22,5458.92,0,0.442,218.04
50275,ADVIA Centaur Systems BRAHMS PCT 100 test,Immunology and Microbiology Devices,0.331,high,17.52,,1314.68,0,0.352,205.64
47644,"GlideScope GVL, AVL and Ranger Reusable Sheet",Anesthesiology Devices,0.315,low,22.58,,622.15,0,0.178,203.09
103121,Premisa,Dental Devices,0.407,high,,1.0,1857.32,0,0.414,207.42
94315,Device Recall  Fire Star,Cardiovascular Devices,0.419,high,32.71,0.81,3522.08,0,0.417,207.2
96005,Device Recall  Abbott CELLDYN 3700 Hematology Analyzer CS/SL,Hematology and Pathology Devices,0.356,medium,16.78,,1734.28,0,0.287,204.34
100835,Open Heart Tray,Cardiovascular Devices,0.285,high,31.05,0.64,1137.76,0,0.313,202.03
102616,ConMed Laparoscopic Instrument,General and Plastic Surgery Devices,0.235,high,25.97,0.27,855.22,0,0.284,
113838,PLUM LifeCare 5000 Series and PLUM XL Familiy of Infusers,General Hospital and Personal Use Devices,0.101,medium,20.09,,56.63,0,0.127,199.98
14335,Device Recall  Philips Healthcare,Radiology Devices,0.46,high,30.42,1.32,3504.18,0,0.448,219.28
97920,Device Recall  Microstream CAPNOLINE H O2 ADULT,Anesthesiology Devices,0.759,medium,31.79,,10445.49,1,0.68,222.16
100477,Juggerknotless Soft Anchors,Orthopedic Devices,0.13,high,,0.39,-74.33,0,0.217,200.3
59181,Device Recall  Synergy xray volume imaging (XVI); Elekta Synergy; Elekta Synergy S and XVI,Radiology Devices,0.517,medium,32.46,1.5,7698.38,0,0.443,222.2
17382,Device Recall  BrightView X 3/4,Radiology Devices,0.502,high,31.5,1.51,5703.03,0,0.486,219.5
57330,Device Recall  Access hLH Calibrators,Clinical Chemistry and Clinical Toxicology Devices,0.552,high,21.88,,4945.56,1,0.543,212.48
57688,Device Recall  LifeScan OneTouch Ultra Control Solution,Clinical Chemistry and Clinical Toxicology Devices,0.755,medium,25.3,,8737.98,1,0.672,224.74
104177,Central Venous Catheter Tray,General Hospital and Personal Use Devices,0.304,high,21.53,,835.8,0,0.314,201.51
13525,"Device Recall  Beaver Visitec International, Inc",General and Plastic Surgery Devices,0.565,medium,31.16,1.23,4325.1,0,0.481,
58330,Device Recall  PolyglycolicLactic Acid Absorbable Surgical Suture,General and Plastic Surgery Devices,0.78,low,34.63,2.32,8479.1,0,0.614,
51719,Synchron Systems Lactate Reagent,Clinical Chemistry and Clinical Toxicology Devices,0.417,high,18.92,,2932.21,0,0.412,204.81
54569,Omnifit M/S PSL Porous Coated Acetabular Shell,Orthopedic Devices,0.879,high,,6.15,11210.55,1,0.887,230.27
57168,Device Recall  cobas Integra 400/400 Plus,General Hospital and Personal Use Devices,0.402,medium,22.54,,2347.5,0,0.332,206.16
117281,Chariot Guiding Sheath,Cardiovascular Devices,0.203,low,30.0,0.14,1766.18,0,0.11,201.95
22583,Device Recall  SmartCycler,Dental Devices,0.722,medium,,2.73,5262.53,1,0.629,220.52
15204,Device Recall  cobas p 512 preanalytical system,Clinical Chemistry and Clinical Toxicology Devices,0.449,high,19.67,,3611.82,0,0.455,209.24
102566,HDL Cholesterol Reagent,Clinical Chemistry and Clinical Toxicology Devices,0.401,low,18.18,,2356.6,0,0.249,206.0
113826,PET Discovery 610 and Discovery 710 with software version pet_coreload.44 and pet_mfk.44,Radiology Devices,0.357,high,28.17,0.88,2888.53,0,0.365,213.78
103554,Intelligent Straight Endoscopic Linear Cutter,General and Plastic Surgery Devices,0.274,medium,26.3,0.65,1179.6,0,0.252,
56246,Device Recall  The Polarus Plus Humeral Rod,Orthopedic Devices,0.804,medium,,5.16,9557.88,1,0.733,226.36
54440,Smith & Nephew Aimer Endofemoral,Orthopedic Devices,0.077,high,,-0.0,99.97,0,0.185,199.67
53803,King Systems Universal Flex2 Breathing Circuit & Pack Kit,Anesthesiology Devices,0.723,high,30.7,,8588.0,1,0.711,222.4
23388,Device Recall  IMPAX Diagnostic Workstation,Radiology Devices,0.309,high,27.21,0.46,2553.53,0,0.328,213.22
20364,Device Recall  Boston Scientific Scimed,Cardiovascular Devices,0.345,medium,31.62,0.4,2536.68,0,0.283,204.26
52764,Ohmeda Medical''s Giraffe¿ OmniBeds¿ and Giraffe Incubators,General Hospital and Personal Use Devices,0.454,low,23.98,,2792.77,0,0.296,207.13
59917,Device Recall  RECLAIM DISTAL TAPERED,Orthopedic Devices,0.689,high,,3.64,6673.57,1,0.662,217.89
16530,Device Recall  TENNIS ELBOW SUPPORT,Physical Medicine Devices,0.618,medium,,2.65,4435.76,0,0.524,214.4
56856,Device Recall  Beekley Medical SPOTS,Radiology Devices,0.538,medium,30.72,1.89,5991.98,1,0.449,223.68
15045,Device Recall  Guide and KWires for T2 and Gamma systems,Orthopedic Devices,0.34,medium,,1.01,2064.1,0,0.298,206.63
50766,ComboMap Intravascular Flow and  Pressure System,Radiology Devices,0.616,low,34.2,2.35,9383.63,0,0.445,224.15
98634,Device Recall  Codman,Neurological Devices,0.59,high,31.81,1.56,6266.05,1,0.581,212.37
97919,Device Recall  Microstream CAPNOLINE H ADULT,Anesthesiology Devices,0.489,medium,24.74,,4175.46,0,0.405,209.28
55185,"Device Recall  BrightView XCT Gamma Camera, 3/4"".",Radiology Devices,0.447,medium,30.33,1.21,5356.03,0,0.377,218.88
22672,Device Recall  EKOS Lysus Infusion System,Cardiovascular Devices,0.669,low,36.45,2.4,9781.14,1,0.508,217.42
17725,Device Recall  Pressure Injectable MultiLumen Central Venous Catheterization Kit,General Hospital and Personal Use Devices,0.238,high,20.89,,1218.83,0,0.294,203.94
50964,GE Healthcare Centricity PACSIW with Universal Viewer,Radiology Devices,0.497,medium,31.17,1.39,5220.54,0,0.413,221.59
17519,Device Recall  Fujifilm,Gastroenterology-Urology Devices,0.406,medium,,0.97,2047.47,0,0.346,208.22
113969,Philips HeartStart MRx Monitor/Defibrillator,Cardiovascular Devices,0.634,high,36.25,2.09,7885.07,1,0.621,216.73
95727,"Device Recall  Arrow International, Inc. Intraaortic balloon catheter",Cardiovascular Devices,0.071,medium,30.36,-0.02,-1194.07,0,0.116,200.57
102486,Zilver,Gastroenterology-Urology Devices,0.393,high,,0.6,1617.69,0,0.388,206.59
17943,Device Recall  MAXIMIS Pedicle Screw Spinal Fixation System,Orthopedic Devices,0.465,high,,2.0,2411.03,0,0.455,209.08
17147,Device Recall  Regard,General and Plastic Surgery Devices,0.454,high,29.73,0.87,2301.13,0,0.453,
20852,Device Recall  HideAPort Low Profile Balloon Gastrostomy Tube Kit,Gastroenterology-Urology Devices,0.159,high,,-0.22,535.31,0,0.228,199.96
18043,Device Recall  Hypodermic needles,General Hospital and Personal Use Devices,0.538,high,25.75,,3431.45,1,0.53,213.88
18591,Device Recall  ACCOLADE MRI SR Pacemaker,Cardiovascular Devices,0.392,medium,32.2,0.36,3041.79,0,0.316,206.45
100301,Graft Delivery System,General Hospital and Personal Use Devices,0.215,low,21.98,,674.58,0,0.128,202.28
19210,Device Recall  AXIOM Artis,Radiology Devices,0.193,high,25.87,0.41,409.39,0,0.254,211.27
49440,TERUMO 3T L. V. Control Valve,Cardiovascular Devices,0.473,high,33.43,1.3,4693.58,0,0.469,208.92
94110,Device Recall  PeelAway Introducer set,Cardiovascular Devices,0.057,high,29.77,-0.01,-1259.49,0,0.175,199.4
97359,Device Recall  EXXCEL Soft Standard Wall EPTFE Vascular Graft,Cardiovascular Devices,0.519,medium,33.87,1.51,5540.12,1,0.436,209.87
96113,Device Recall  Stryker 100 mL AutoFuser PainPump,General Hospital and Personal Use Devices,0.286,high,21.68,,1127.87,0,0.324,204.96
57626,Device Recall  Anspach 2 mm Coarse Diamond Ball for Adjustable 25 cm Mia Attachment,Neurological Devices,0.412,high,28.55,0.62,2241.78,0,0.408,205.96
12867,Device Recall  Roche Molecular Diagnostics,Immunology and Microbiology Devices,0.815,medium,28.53,,10387.14,1,0.747,225.39
103357,"Zimmer Gender Solutions Natural Knee Flex System, Prolong Articular Surface,",Orthopedic Devices,0.425,high,,1.41,2964.92,0,0.42,205.93
98045,Device Recall  HLD SYSTEM 540HT,General Hospital and Personal Use Devices,0.226,medium,21.45,,652.13,0,0.214,203.59
13314,Device Recall  Replace Select Tapered TiU NP,Dental Devices,0.089,medium,,0.18,-206.05,0,0.129,201.23
94921,Device Recall  Locking Clavicle Plate,Orthopedic Devices,0.699,medium,,3.53,7820.85,1,0.614,220.06
57773,Device Recall  SERVOi ventilator system,Anesthesiology Devices,0.551,medium,26.28,,5722.66,1,0.47,212.53
97514,Device Recall  CELLDYN,Hematology and Pathology Devices,0.039,medium,14.32,,-7.61,0,0.099,200.27
17008,Device Recall  Lap Minor Pack,General and Plastic Surgery Devices,0.355,high,27.26,0.56,1436.68,0,0.366,
93526,Device Recall  Precision Bipolar Device,General and Plastic Surgery Devices,0.208,medium,25.9,0.19,614.82,0,0.195,
23504,Device Recall  Phoenix Hemodialysis machine.,Gastroenterology-Urology Devices,0.191,low,,0.14,1016.93,0,0.112,202.61
17411,Device Recall  PreludeSYNC Radial Compression Device,Cardiovascular Devices,0.373,medium,32.97,0.62,3672.28,0,0.317,204.3
95093,Device Recall  Philips Healthcare Informatics iSite PACS,Radiology Devices,0.681,medium,36.03,2.69,12851.9,1,0.601,230.02
22510,Device Recall  Boston Scientific,Gastroenterology-Urology Devices,0.055,high,,-0.01,782.24,0,0.184,198.6
15661,Device Recall  American Surgical,Neurological Devices,0.273,high,26.76,0.22,1050.84,0,0.307,203.24
52589,BacFix,Orthopedic Devices,0.564,medium,,2.51,5050.97,0,0.474,211.37
13655,Device Recall  SpineWave,"Ear, Nose, and Throat Devices",0.102,low,,0.01,279.12,0,0.051,200.03
52758,"BCP-7A, Quick Silver Bipolar Coagulation Probe, For use w/dual Plug Bipolar Generators",General and Plastic Surgery Devices,0.258,medium,26.03,0.31,1064.32,0,0.228,
60145,Device Recall  Covidien,Cardiovascular Devices,0.58,medium,34.74,1.67,5200.0,0,0.485,214.92
96202,Device Recall  Exogen 4000Ultrasound Bone Healing System,Orthopedic Devices,0.31,high,,0.48,1225.81,0,0.321,202.6
53007,TriActiv ProGuard Embolic Protection System,Cardiovascular Devices,0.225,medium,31.44,0.48,365.27,1,0.21,201.89
57147,Device Recall  UltraFill DBM,Orthopedic Devices,0.118,low,,-0.02,-837.15,0,0.053,199.13
103088,Replacement Gastrostomy Device,Gastroenterology-Urology Devices,0.421,medium,,1.11,1312.71,0,0.346,207.52
55235,Device Recall  4D Integrated Treatment Console (4DITC),Radiology Devices,0.657,high,35.59,2.46,11480.37,1,0.645,229.29
14435,Device Recall  ProScreen,Clinical Chemistry and Clinical Toxicology Devices,0.193,high,16.72,,913.21,0,0.258,200.01
14091,"Device Recall  FANFOLD DRAPE 44""X58",General Hospital and Personal Use Devices,0.314,high,21.95,,1485.11,0,0.344,205.34
19295,Device Recall  Strauss Penis Clamp 130MM/General Instruments,Gastroenterology-Urology Devices,0.213,medium,,0.14,248.62,0,0.195,203.3
49543,Grafton DBM Flex,Orthopedic Devices,0.64,medium,,3.19,6279.56,1,0.555,217.04
96928,Device Recall  Powerlink (R) System with IntuiTrak Delivery System,Cardiovascular Devices,0.397,low,31.61,0.64,3565.55,0,0.24,205.35
94030,Device Recall  Modular Hip and Knee Replacement System,Orthopedic Devices,0.32,high,,1.06,2257.28,0,0.352,204.18
98277,Device Recall  MultiLumen Central Venous Catheterizations with Blue Flex Tip,Cardiovascular Devices,0.16,high,30.45,-0.19,642.6,0,0.235,201.95
50299,Medtronic Implantable Programmable Infusion Pumps,General Hospital and Personal Use Devices,0.66,medium,28.46,,4904.42,1,0.568,217.72
53148,Ruggles Leyla Ball Joint Clamp,General and Plastic Surgery Devices,0.336,low,27.89,0.55,1694.65,0,0.215,
97646,Device Recall  Stryker MSeries Stretcher,Physical Medicine Devices,0.308,high,,0.44,1087.76,0,0.322,202.79
51131,Femoral Stem,Orthopedic Devices,0.358,high,,1.0,2629.86,0,0.376,205.38
22333,Device Recall  P.F.C.,Orthopedic Devices,0.503,high,,2.16,4464.37,1,0.504,211.19
59329,"Device Recall  Mindray DS USA, Inc. Panorama Patient Monitoring Network",Cardiovascular Devices,0.312,medium,31.6,0.49,2363.47,0,0.267,203.79
54171,Flexiflo Quantum Enteral Pump,General Hospital and Personal Use Devices,0.162,medium,19.53,,1061.48,0,0.17,201.06
102334,"Tru-Link DIN unshielded ECG cable, 5-lead",Cardiovascular Devices,0.398,low,31.99,0.96,3678.35,0,0.254,206.21
50167,AEQUALIS Reversed II or AEQUALIS Reversed Fracture Impactor.,General and Plastic Surgery Devices,0.238,medium,26.27,0.13,537.65,0,0.209,
93461,Device Recall  SOPRO Camera Control Unit,General and Plastic Surgery Devices,0.514,low,28.97,1.05,3837.37,0,0.347,
82415,HEARTWARE VENTRICULAR ASSIST SYSTEM - HVAD PUMP IMPLANT KIT,Cardiovascular Devices,0.39,medium,31.83,0.95,3373.82,0,0.324,205.08
15177,Device Recall  Zimmer,Orthopedic Devices,0.543,high,,2.76,4103.82,1,0.535,212.78
58555,Device Recall  CPT Femoral Stem,Orthopedic Devices,0.523,high,,2.29,3314.14,1,0.512,213.43
16374,Device Recall  IMMULITE/IMMULITE 1000 Rubella IgM,Immunology and Microbiology Devices,0.58,high,21.49,,4842.45,1,0.559,213.5
95792,Device Recall  Super SecurFit,Orthopedic Devices,0.099,high,,0.18,-827.69,0,0.201,200.91
57772,Device Recall  Surgical Saw Blade Procedure Pack,Orthopedic Devices,0.524,low,,2.24,4003.76,0,0.362,211.8
22537,Vaxcel¿ Plus Chronic Dialysis Catheters - Catheter/CPU/15/28/Plastic || Catalog Number : 45-549,Gastroenterology-Urology Devices,0.31,high,,0.46,1500.31,0,0.332,202.94
16899,Device Recall  Regard,General and Plastic Surgery Devices,0.389,high,27.59,0.56,2184.88,0,0.392,
20025,Device Recall  IMx CA 153 Reagent Pack,Immunology and Microbiology Devices,0.469,medium,19.82,,3815.65,0,0.389,206.32
60637,"Device Recall  da Vinci Xi"" Surgical System",General and Plastic Surgery Devices,0.391,high,27.45,0.82,1780.42,0,0.397,
98730,Device Recall  Boston Scientific Synchro 14 Guidewire,Cardiovascular Devices,0.209,medium,30.61,0.14,1064.79,0,0.188,199.93
